path,name,line,end_line,async_func,args,decorators,doc
Bots/db_access.py,format_vehicle_card_for_edit,677,701,False,vehicle,,
Bots/db_access.py,update_vehicle_parking_status,704,742,False,"vehicle_id, status",,
Bots/db_access.py,update_vehicle_plate,745,785,False,"vehicle_id, plate",,
Bots/db_access.py,update_vehicle_model,788,828,False,"vehicle_id, model",,
Bots/db_access.py,get_next_vehicle_for_review,835,867,False,,,
Bots/db_access.py,set_vehicle_day,870,871,False,vehicle_id,,
Bots/db_access.py,set_vehicle_night,874,875,False,vehicle_id,,
Bots/db_access.py,set_vehicle_inactive,878,879,False,vehicle_id,,
Bots/db_access.py,skip_vehicle_review,882,891,False,vehicle_id,,
Bots/db_access.py,get_vehicle_review_stats,894,926,False,,,
Bots/db_access.py,format_vehicle_review_card,929,955,False,vehicle,,
Bots/db_access.py,get_vehicles_by_status,962,1009,False,"status_filter='all', limit=50",,
Bots/db_access.py,format_vehicle_admin_line,1012,1033,False,row,,
Bots/db_access.py,format_vehicles_admin_list,1036,1052,False,"title, rows",,
Bots/db_access.py,get_vehicle_by_id,1059,1080,False,vehicle_id,,
Bots/db_access.py,get_apartment_card,1083,1123,False,apartment_number,,
Bots/db_access.py,format_apartment_card,1126,1141,False,card,,
Bots/db_access.py,get_vehicle_by_id_for_apartment,1144,1153,False,"vehicle_id, apartment_number=None",,
Bots/db_access.py,format_vehicle_card_for_edit,1156,1180,False,vehicle,,
Bots/db_access.py,update_vehicle_parking_status,1183,1221,False,"vehicle_id, status",,
Bots/db_access.py,update_vehicle_plate,1224,1263,False,"vehicle_id, plate",,
Bots/db_access.py,update_vehicle_model,1266,1305,False,"vehicle_id, model",,
Bots/db_access.py,get_next_vehicle_for_review,1308,1340,False,,,
Bots/db_access.py,set_vehicle_day,1343,1344,False,vehicle_id,,
Bots/db_access.py,set_vehicle_night,1347,1348,False,vehicle_id,,
Bots/db_access.py,set_vehicle_inactive,1351,1352,False,vehicle_id,,
Bots/db_access.py,skip_vehicle_review,1355,1364,False,vehicle_id,,
Bots/db_access.py,get_vehicle_review_stats,1367,1399,False,,,
Bots/db_access.py,format_vehicle_review_card,1402,1428,False,vehicle,,
Bots/db_access.py,get_vehicles_by_status,1431,1478,False,"status_filter='all', limit=50",,
Bots/db_access.py,format_vehicle_admin_line,1481,1502,False,row,,
Bots/db_access.py,format_vehicles_admin_list,1505,1517,False,"title, rows",,
Bots/db_access.py,get_verification_stats,1532,1562,False,,,
Bots/db_access.py,format_verification_stats,1565,1574,False,stats,,
Bots/db_access.py,get_apartment_verification_status,1577,1597,False,apartment_number,,
Bots/db_access.py,get_next_apartment_for_verification,1600,1642,False,skip_apartment_numbers=None,,
Bots/db_access.py,get_apartments_by_verification_status,1645,1676,False,"status, limit=30",,
Bots/db_access.py,set_apartment_verification_status,1679,1735,False,"apartment_number, status, verified_by=None, comment=None",,
Bots/db_access.py,format_verification_apartment_list,1738,1761,False,"title, rows",,
Bots/db_access.py,get_tbot_source_rows,1769,1873,False,apartment_number,,
Bots/db_access.py,format_tbot_source_rows,1876,1905,False,source,,
Bots/db_access.py,get_main_db_vehicle_rows_for_compare,1908,1928,False,apartment_number,,
Bots/db_access.py,detect_parking_time_from_text,1953,1965,False,text,,
Bots/db_access.py,get_telegram_facts_by_apartment,1968,2084,False,apartment_number,,Читает источник из Telegram-сообщений: osbb_telegram.db / telegram_facts + telegram_messages.
Bots/db_access.py,format_telegram_facts_source_rows,2087,2141,False,source,,
Bots/db_access.py,get_telegram_message_plates,2144,2157,False,apartment_number,,
Bots/db_access.py,get_telegram_parking_hints,2160,2173,False,apartment_number,,
Bots/db_access.py,normalize_source_plate,2181,2184,False,value,,
Bots/db_access.py,get_clean_telegram_facts_by_apartment,2187,2225,False,apartment_number,,
Bots/db_access.py,format_telegram_facts_source_rows,2228,2282,False,source,,
Bots/db_access.py,build_agreement_suggestion,2285,2368,False,apartment_number,,
Bots/db_access.py,format_agreement_suggestion,2371,2395,False,apartment_number,,
Bots/db_access.py,get_agreement_compare_summary,2398,2469,False,apartment_number,,
Bots/db_access.py,format_apartment_agreement_card,2472,2525,False,apartment_number,,
Bots/db_access.py,set_apartment_verification_in_progress,2528,2538,False,"apartment_number, verified_by=None",,
Bots/db_access.py,is_composite_apartment,2545,2553,False,value,,
Bots/db_access.py,normalize_composite_apartment,2556,2566,False,value,,
Bots/db_access.py,composite_parts,2569,2583,False,apartment_number,,
Bots/db_access.py,composite_exists_in_db,2586,2595,False,"apartment_number, main_apartments",,
Bots/db_access.py,sort_tuple_set,2598,2602,False,values,,
Bots/db_access.py,_safe_table_exists,2605,2621,False,"db_file, table_name",,
Bots/db_access.py,_get_main_apartment_numbers,2624,2640,False,,,
Bots/db_access.py,_get_main_vehicle_plates,2643,2662,False,,,
Bots/db_access.py,_get_tbot_dashboard_rows,2665,2733,False,,,
Bots/db_access.py,_get_telegram_fact_dashboard_rows,2736,2788,False,,,
Bots/db_access.py,_get_ambiguous_telegram_messages,2791,2847,False,limit=20,,
Bots/db_access.py,get_agreement_dashboard,2850,2934,False,,,
Bots/db_access.py,_format_examples,2937,2951,False,"rows, limit=8",,
Bots/db_access.py,format_agreement_dashboard,2954,3019,False,data,,
Bots/db_access.py,get_clean_telegram_facts_by_apartment,3026,3083,False,apartment_number,,"Чистая версия фактов из сообщений для карточки согласования: - убирает дубли; - полностью скрывает строки ""no plate found"" без номера; - скрывает misleading comment ""no plate found"", если номер найден; - не использует такие технические строки для предложения."
Bots/db_access.py,plate_similarity,3086,3121,False,"a, b",,
Bots/db_access.py,get_similar_plate_pairs,3124,3166,False,"apartment_number, threshold=0.72",,"Ищет похожие, но не одинаковые номера между внешними источниками и БД. Например AA8098MM ↔ AA8008M."
Bots/db_access.py,get_top_agreement_suggestion,3169,3175,False,apartment_number,,
Bots/db_access.py,find_vehicle_id_by_plate_in_apartment,3178,3201,False,"apartment_number, plate",,
Bots/db_access.py,create_vehicle_for_apartment,3204,3252,False,"apartment_number, plate, model=None, parking_time=None",,
Bots/db_access.py,update_vehicle_from_suggestion,3255,3307,False,"vehicle_id, suggestion",,
Bots/db_access.py,apply_agreement_suggestion,3310,3356,False,"apartment_number, verified_by=None",,"Автодействие по верхнему согласованному предложению: - если авто с таким номером уже есть в квартире — дозаполняет модель/parking_time; - если нет — создаёт авто; - затем ставит apartment_verification = confirmed. Если сильного предложения нет, только подтверждает квартиру."
Bots/db_access.py,get_agreement_compare_summary,3359,3438,False,apartment_number,,
Bots/db_access.py,_normalize_apartment_text,3445,3448,False,value,,
Bots/db_access.py,_normalize_composite_display,3451,3462,False,value,,
Bots/db_access.py,_composite_parts_from_ref,3465,3482,False,value,,
Bots/db_access.py,_is_composite_ref,3485,3487,False,value,,
Bots/db_access.py,_get_tbot_composite_refs,3490,3524,False,,,"Ищет составные квартиры в tbot_parking_import. Возвращает список: { raw: '105.106', display: '105_106', parts: ['105', '106'] }"
Bots/db_access.py,resolve_agreement_apartment_ref,3527,3563,False,apartment_number,,"Единая точка для согласования: - 106 -> 105_106, если в бот-базе есть 105.106; - 105 -> 105_106; - 105_106 -> 105_106; - 105.106 -> 105_106; - обычная квартира -> сама себя."
Bots/db_access.py,find_apartment,3566,3593,False,apartment_number,,
Bots/db_access.py,get_apartment_vehicles,3596,3646,False,apartment_number,,
Bots/db_access.py,get_apartment_card,3649,3707,False,apartment_number,,
Bots/db_access.py,get_tbot_source_rows,3710,3797,False,apartment_number,,
Bots/db_access.py,get_telegram_facts_by_apartment,3800,3920,False,apartment_number,,
Bots/db_access.py,get_main_db_vehicle_rows_for_compare,3923,3944,False,apartment_number,,
Bots/db_access.py,format_apartment_agreement_card,3947,4013,False,apartment_number,,
Bots/db_access.py,_is_empty_tariff,4020,4026,False,value,,
Bots/db_access.py,get_tariff_review_stats,4029,4068,False,,,
Bots/db_access.py,format_tariff_review_stats,4071,4081,False,stats,,
Bots/db_access.py,get_next_vehicle_without_tariff,4084,4132,False,skip_vehicle_ids=None,,
Bots/db_access.py,_get_all_tbot_rows_by_plate,4135,4211,False,plate,,
Bots/db_access.py,_get_all_telegram_facts_by_plate,4214,4259,False,plate,,
Bots/db_access.py,get_tariff_hints_for_vehicle,4262,4341,False,vehicle,,
Bots/db_access.py,get_best_tariff_hint_for_vehicle,4344,4375,False,vehicle,,
Bots/db_access.py,format_tariff_vehicle_card,4378,4437,False,vehicle,,
Bots/db_access.py,apply_vehicle_tariff,4440,4450,False,"vehicle_id, tariff",,
Bots/db_access.py,apply_best_tariff_hint,4453,4464,False,vehicle_id,,
Bots/db_access.py,format_vehicle_edit_menu_card,4471,4480,False,vehicle_id,,
Bots/db_access.py,set_vehicle_plate_from_text,4483,4484,False,"vehicle_id, plate_text",,
Bots/db_access.py,set_vehicle_model_from_text,4487,4488,False,"vehicle_id, model_text",,
Bots/db_access.py,set_vehicle_tariff_from_text,4491,4492,False,"vehicle_id, tariff_text",,
Bots/db_access.py,_audit_value,4499,4502,False,value,,
Bots/db_access.py,log_operator_action,4505,4583,False,"operator_telegram_id=None, action_type=None, entity_type=None, entity_id=None, apartment_number=None, vehicle_id=None, old_value=None, new_value=None, comment=None, operator_username=None, operator_name=None",,"Пишет действие оператора в operator_audit_log. Журналирование не должно ломать основное действие, поэтому ошибки записи в журнал возвращаются как False, но не выбрасываются наружу."
Bots/db_access.py,update_vehicle_parking_status,4586,4645,False,"vehicle_id, status, operator_telegram_id=None, operator_username=None, operator_name=None",,
Bots/db_access.py,update_vehicle_plate,4648,4710,False,"vehicle_id, plate, operator_telegram_id=None, operator_username=None, operator_name=None",,
Bots/db_access.py,update_vehicle_model,4713,4775,False,"vehicle_id, model, operator_telegram_id=None, operator_username=None, operator_name=None",,
Bots/db_access.py,set_apartment_verification_status,4778,4853,False,"apartment_number, status, verified_by=None, comment=None, operator_username=None, operator_name=None",,
Bots/db_access.py,set_vehicle_plate_from_text,4856,4861,False,"vehicle_id, plate_text, operator_telegram_id=None",,
Bots/db_access.py,set_vehicle_model_from_text,4864,4869,False,"vehicle_id, model_text, operator_telegram_id=None",,
Bots/db_access.py,set_vehicle_tariff_from_text,4872,4877,False,"vehicle_id, tariff_text, operator_telegram_id=None",,
Bots/db_access.py,apply_vehicle_tariff,4880,4894,False,"vehicle_id, tariff, operator_telegram_id=None",,
Bots/db_access.py,apply_best_tariff_hint,4897,4912,False,"vehicle_id, operator_telegram_id=None",,
Bots/db_access.py,_ur_q,4944,4945,False,identifier,,
Bots/db_access.py,_ur_text,4948,4949,False,value,,
Bots/db_access.py,_ur_table_exists,4952,4958,False,"conn, table_name",,
Bots/db_access.py,_ur_table_columns,4961,4964,False,"conn, table_name",,
Bots/db_access.py,_ur_unique,4967,4980,False,values,,"Сохраняет порядок, удаляя пустые и повторяющиеся значения."
Bots/db_access.py,_ur_apartment_row_tuple,4983,5010,False,"conn, apartment_id",,"Legacy tuple contract: (id, apartment_number, entrance) Многие старые обработчики ожидают именно такой tuple. Поэтому сохраняем контракт, но источник apartment_id теперь выбирается общим resolver."
Bots/db_access.py,resolve_unit_context,5013,5096,False,unit_ref,,Общий контекст единицы для db_access. Возвращает dict: resolution — UnitResolution из unit_resolver display — 31_32 для группы или номер отдельной единицы lookup_numbers — номера всех физических units lookup_apartment_ids — id всех физических units source_refs — все допустимые формы для поиска во вн
Bots/db_access.py,resolve_physical_unit_for_write,5099,5128,False,"unit_ref, selected_apartment_number=None",,Безопасное разрешение физической единицы перед записью. Для отдельной квартиры/помещения возвращает её member. Для логической группы: - без selected_apartment_number возвращает ошибку; - с явным участником возвращает именно выбранную физическую единицу. Это предотвращает ошибку старой логики: «взяли
Bots/db_access.py,resolve_agreement_apartment_ref,5131,5152,False,apartment_number,,Compatibility API for older agreement code. New code should prefer resolve_unit_context(). This wrapper retains the old dict shape while now using the persistent resolver structure.
Bots/db_access.py,find_apartment,5155,5172,False,apartment_number,,Compatibility lookup returning a single legacy apartments tuple. For a group it returns the first member only because some old callers require one tuple. NEW write operations must not use this function for group updates; they use resolve_physical_unit_for_write().
