path,size_kb,category,reason
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_INSTALL_cashier_route_after_phone\RUN_INSTALL_cashier_route_after_phone_v2__84a2067849fb.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_INSTALL_phone_barrier_access\RUN_INSTALL_phone_barrier_access_v2__a039f3f3cdad.bat,0.4,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_INSTALL_profile_parking_time_test\RUN_INSTALL_profile_parking_time_test_v1__2fd5130004bc.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_INSTALL_profile_verification\RUN_INSTALL_profile_verification_v1__576f7f1c4a7a.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_INSTALL_profile_verification_terminology\RUN_INSTALL_profile_verification_terminology_v2__2096a45300d3.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_phone_barrier_access_operational_sandbox\RUN_MIGRATE_phone_barrier_access_operational_sandbox__2d3f6f793934.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_phone_barrier_access_operational_sandbox\RUN_MIGRATE_phone_barrier_access_operational_sandbox__2d3f6f793934.bat,0.3,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_phone_barrier_access_sandbox\RUN_MIGRATE_phone_barrier_access_sandbox__df227402f8eb.bat,0.4,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_phone_barrier_access_sandbox\RUN_MIGRATE_phone_barrier_access_sandbox__df227402f8eb.bat,0.4,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_profile_parking_time_test_sandbox\RUN_MIGRATE_profile_parking_time_test_sandbox__bd4f5fbc9d3f.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_profile_parking_time_test_sandbox\RUN_MIGRATE_profile_parking_time_test_sandbox__bd4f5fbc9d3f.bat,0.3,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_profile_verification_sandbox\RUN_MIGRATE_profile_verification_sandbox__a39817ad0ec1.bat,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_profile_verification_sandbox\RUN_MIGRATE_profile_verification_sandbox__a39817ad0ec1.bat,0.3,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_simplified_services_sandbox\RUN_MIGRATE_simplified_services_sandbox__4cb3f9a902de.bat,0.8,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_MIGRATE_simplified_services_sandbox\RUN_MIGRATE_simplified_services_sandbox__4cb3f9a902de.bat,0.8,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_RETIRE_legacy_new_remote_test_orders_sandbox\RUN_RETIRE_legacy_new_remote_test_orders_sandbox__55c44a814cc2.bat,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\RUN_RETIRE_legacy_new_remote_test_orders_sandbox\RUN_RETIRE_legacy_new_remote_test_orders_sandbox__55c44a814cc2.bat,0.5,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_core\service_orders_core__40d5a376767b.py,42.4,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_core\service_orders_core__534d0d3809d3.py,41.5,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_core\service_orders_core__7c2d3ac6f66f.py,43.9,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_core\service_orders_core__d425682f5c61.py,33.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_preflight\service_orders_preflight__311f47ab9d65.py,17.1,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__25edbb76c172.py,60.2,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__3f1176517adf.py,52.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__45de989af825.py,61.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__4a6c6966ebd8.py,73.9,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__4ffcfcc692e5.py,63.5,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__80a49da46892.py,58.2,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__9dda2d6de0d3.py,79.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__ee7c1929c0f2.py,78.7,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_orders_workspace\service_orders_workspace__f28aa0d210f7.py,73.2,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_preorders_core\service_preorders_core__687137f41aa7.py,43.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_preorders_core\service_preorders_core__85eb66d9c36f.py,40.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\service_preorders_core\service_preorders_core__a67ea947627b.py,43.2,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\Start_OSBB_Live_Services_Sandbox_Bot\Start_OSBB_Live_Services_Sandbox_Bot_v1__9d4301b438ef.bat,1.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\Start_OSBB_Live_Services_Sandbox_Bot\Start_OSBB_Live_Services_Sandbox_Bot_v1__9d4301b438ef.bat,1.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\STOP_old_guard_sandbox_bots\STOP_old_guard_sandbox_bots__f3c5d6fed754.bat,0.7,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_22-59-35
Recovered\project_archaeology_2026-07-02_22-59-35\files_by_module\STOP_old_guard_sandbox_bots\STOP_old_guard_sandbox_bots__f3c5d6fed754.bat,0.7,REVIEW:sandbox_name,в пути встречается 'sandbox'
Docs\Architecture\Finance_Core.md,2.7,REVIEW:duplicate_doc_name,"файл с именем 'Finance_Core.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Docs\Architecture\ADR\ADR-2026-07-19-Finance-Core.md,1.9,REVIEW:duplicate_doc_name,"файл с именем 'ADR-2026-07-19-Finance-Core.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\db\osbb_telegram - Copy.db,36.0,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Data\db\osbb_test - Copy (2).db,2136.0,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Data\db\osbb_test - Copy.db,2108.0,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Data\db\osbb_test_schema_20260710_112003.sql,115.3,HIGH:timestamped_name,штамп времени в пути: 20260710_112003
Data\db\osbb_test_schema_20260710_112003.txt,257.9,HIGH:timestamped_name,штамп времени в пути: 20260710_112003
Data\reports\cashier_state\cashier_state_full_2026-07-09_17-14-49.txt,13.5,HIGH:timestamped_name,штамп времени в пути: 2026-07-09_17-14-49
Data\raw\typed\OSBB_Final_Base - Copy.xlsx,23.9,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Data\exports\audits\bot_admins_report_2026-06-12_19-36-42.txt,1.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-12_19-36-42
Data\exports\audits\normalization_audit_2026-06-08_22-08-18.txt,4.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-08_22-08-18
Data\exports\audits\normalization_audit_2026-06-08_22-37-22.txt,4.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-08_22-37-22
Data\exports\audits\normalization_audit_2026-06-09_10-40-26.txt,4.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-09_10-40-26
Data\exports\audits\normalization_audit_2026-06-09_10-48-13.txt,3.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-09_10-48-13
Data\exports\audits\parking_time_hints_from_ohorona_2026-06-11_19-15-43.txt,12.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-11_19-15-43
Data\exports\audits\parking_time_parse_from_ohorona_2026-06-17_23-18-04.txt,20.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-17_23-18-04
Data\exports\audits\parking_time_parse_from_ohorona_2026-06-18_13-52-15.txt,21.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_13-52-15
Data\exports\audits\parking_time_parse_from_ohorona_2026-06-18_18-18-34.txt,20.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-18-34
Data\exports\audits\parking_time_parse_from_ohorona_2026-06-18_18-20-15.txt,20.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-20-15
Data\exports\audits\parking_time_review_tasks_2026-06-11_20-10-50.txt,18.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-11_20-10-50
Data\exports\audits\parking_time_with_hints_2026-06-11_21-34-42.txt,24.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-11_21-34-42
Data\exports\audits\plate_candidates_report_2026-06-10_22-24-30.txt,20.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_22-24-30
Data\exports\audits\plate_candidates_report_2026-06-11_11-02-53.txt,19.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-11_11-02-53
Data\exports\audits\registry_audit_2026-06-08_17-24-00.txt,4.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-08_17-24-00
Data\exports\audits\registry_audit_2026-06-23_17-18-21.txt,4.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_17-18-21
Data\exports\audits\tbot_quarantine_audit_2026-06-08_19-55-03.txt,30.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-08_19-55-03
Data\exports\audits\telegram_messages_audit_2026-06-10_13-30-15.txt,14.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_13-30-15
Data\exports\audits\telegram_remote_facts_report_2026-06-10_14-43-47.txt,101.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_14-43-47
Data\exports\audits\telegram_vehicle_facts_report_2026-06-10_20-22-27.txt,36.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_20-22-27
Data\exports\audits\verification_evidence_report_2026-06-10_21-04-35.txt,9.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_21-04-35
Data\exports\audits\verification_evidence_report_2026-06-10_21-29-11.txt,19.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_21-29-11
Data\exports\audits\verification_tasks_2026-06-09_11-50-55.txt,18.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-09_11-50-55
Data\exports\audits\verification_tasks_2026-06-09_12-26-46.txt,18.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-09_12-26-46
Data\exports\audits\verification_tasks_enriched_2026-06-10_21-57-19.txt,28.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_21-57-19
Data\exports\billing\billing_reconciliation_report_2026-05_2026-06_2026-06-19_16-15-39.txt,18.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_16-15-39
Data\exports\billing\billing_statement_2026-05_2026-06_2026-06-20_21-50-05.xlsx,31.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_21-50-05
Data\exports\billing\ohorona_sheet1_payments_2026-05_2026-06_apply_2026-06-19_13-39-16.txt,13.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_13-39-16
Data\exports\billing\ohorona_sheet1_payments_2026-05_2026-06_dry_run_2026-06-18_22-27-14.txt,11.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_22-27-14
Data\exports\billing\ohorona_sheet1_payments_2026-05_2026-06_dry_run_2026-06-19_10-25-19.txt,11.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_10-25-19
Data\exports\billing\ohorona_sheet1_payments_2026-05_2026-06_dry_run_2026-06-19_11-38-22.txt,12.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_11-38-22
Data\exports\billing\ohorona_sheet1_payments_2026-05_2026-06_dry_run_2026-06-19_13-23-40.txt,13.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_13-23-40
Data\exports\billing\parking_billing_statement_2026-05_2026-06_2026-06-19_14-58-20.txt,33.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_14-58-20
Data\exports\billing\parking_charges_2026-05_2026-06_apply_2026-06-18_18-29-41.txt,9.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-29-41
Data\exports\billing\parking_charges_2026-05_2026-06_apply_2026-06-18_18-37-17.txt,8.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-37-17
Data\exports\billing\parking_charges_2026-05_2026-06_dry_run_2026-06-18_18-00-03.txt,9.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-00-03
Data\exports\billing\parking_charges_2026-05_2026-06_dry_run_2026-06-18_18-00-39.txt,9.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-00-39
Data\exports\billing\parking_charges_2026-05_2026-06_dry_run_2026-06-18_18-28-42.txt,9.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-18_18-28-42
Data\exports\billing\plate_consensus_apply_2026-05_2026-06_apply_2026-06-20_14-53-33.txt,5.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_14-53-33
Data\exports\billing\plate_consensus_apply_2026-05_2026-06_apply_2026-06-20_14-58-00.txt,2.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_14-58-00
Data\exports\billing\plate_consensus_apply_2026-05_2026-06_dry_run_2026-06-20_13-56-20.txt,5.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_13-56-20
Data\exports\billing\plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,19.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_10-32-56
Data\exports\billing\plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,19.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_11-06-58
Data\exports\billing\plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,23.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_11-34-47
Data\exports\billing\plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,23.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_13-29-26
Data\exports\billing\plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,12.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_14-54-33
Data\exports\billing\plate_consensus_top_ties_2026-05_2026-06_2026-06-20_11-44-04.txt,4.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_11-44-04
Data\exports\billing\vehicle_data_quality_tasks_2026-05_2026-06_2026-06-19_17-06-59.txt,4.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_17-06-59
Data\exports\billing\vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,41.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-19_17-52-55
Data\exports\cashier\cashier_operator_migration_2026-06-25_14-43-23.txt,2.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_14-43-23
Data\exports\cashier\cashier_operator_migration_2026-06-25_14-43-41.txt,2.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_14-43-41
Data\exports\cashier\cashier_payments_audit_2026-05_2026-06_2026-06-28_15-01-16.csv,13.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-01-16
Data\exports\cashier\cashier_payments_audit_2026-05_2026-06_2026-06-28_15-01-16.txt,4.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-01-16
Data\exports\cashier\cashier_payments_audit_2026-05_2026-06_2026-06-28_15-01-16.xlsx,37.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-01-16
Data\exports\cashier\cashier_unpaid_2026-05_2026-06_2026-06-28_14-46-09.csv,6.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_14-46-09
Data\exports\cashier\cashier_unpaid_2026-05_2026-06_2026-06-28_14-46-09.txt,8.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_14-46-09
Data\exports\cashier\cashier_unpaid_2026-05_2026-06_2026-06-28_14-46-09.xlsx,17.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_14-46-09
Data\exports\cashier\cashier_v2_migration_2026-06-25_17-56-05.txt,1.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_17-56-05
Data\exports\cashier\ohorona_cashbox_backfill_apply_2026-06-22_20-55-57.txt,8.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_20-55-57
Data\exports\cashier\ohorona_cashbox_backfill_dry_run_2026-06-22_20-33-08.txt,10.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_20-33-08
Data\exports\cashier\ohorona_cashbox_backfill_dry_run_2026-06-22_20-41-34.txt,8.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_20-41-34
Data\exports\cashier\ohorona_list1_central_apply_2026-06-22_22-53-00.txt,9.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_22-53-00
Data\exports\cashier\ohorona_list1_central_dry_run_2026-06-22_22-31-21.txt,8.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_22-31-21
Data\exports\cashier\ohorona_list1_central_dry_run_2026-06-22_22-36-41.txt,8.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_22-36-41
Data\exports\cashier\ohorona_list1_central_dry_run_2026-06-22_22-41-45.txt,9.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_22-41-45
Data\exports\cashier\ohorona_list1_central_dry_run_2026-06-22_22-48-20.txt,9.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_22-48-20
Data\exports\cashier\service_catalog_cleanup_2026-06-22_16-17-39.txt,1.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_16-17-39
Data\exports\cashier\service_catalog_cleanup_2026-06-22_20-05-21.txt,1.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_20-05-21
Data\exports\cashier\service_catalog_cleanup_2026-06-22_20-07-25.txt,2.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-22_20-07-25
Data\exports\code\code_search_2026-06-28_15-20-58.txt,1028.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-20-58
Data\exports\code\service_access_policy_integration_points_2026-06-29_11-54-53.txt,50.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_11-54-53
Data\exports\code\service_access_policy_integration_points_2026-06-29_16-54-26.txt,51.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_16-54-26
Data\exports\code_passport\remote_gate_sources_2026-06-28_16-59-59.txt,119.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-59-59
Data\exports\commercial\commercial_contract_core_2026-06-24_12-27-30.txt,2.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_12-27-30
Data\exports\commercial\commercial_contract_core_2026-06-24_12-30-30.txt,2.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_12-30-30
Data\exports\commercial\commercial_notification_queue_2026-06-24_dry_run_2026-06-24_12-32-13.txt,0.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_12-32-13
Data\exports\db_rank\after_promote_epoch_archaeology.md,105.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_rank\after_promote_release_candidate.md,99.8,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_rank\LOST_FEATURES_FROM_SANDBOXES.md,7.1,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_rank\LOST_FEATURES_FROM_SANDBOXES.md,7.1,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\exports\db_rank\project_epoch_archaeology.md,99.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_rank\PROMOTE_SANDBOX_TO_TRAINING_DB.md,1.2,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_rank\PROMOTE_SANDBOX_TO_TRAINING_DB.md,1.2,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\exports\db_rank\release_candidate_selection.md,91.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\debt_policy\debt_policy_matrix_preview_2026-06-28_20-23-44.csv,2.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_20-23-44
Data\exports\debt_policy\debt_policy_matrix_preview_2026-06-28_20-23-44.txt,3.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_20-23-44
Data\exports\debt_policy\service_codes_live_sandbox.txt,22.1,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\exports\diagnostics\audit_diagnostic_2026-06-24_20-17-19.txt,3.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_20-17-19
Data\exports\git\RELEASE_NOTES_since_osbb_test_db.md,115.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\reflection\OSBB_SELF_REFLECTION_2026_H1.md,9.1,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\remotes\remote_requests_migration_2026-06-25_10-23-49.txt,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_10-23-49
Data\exports\remotes\remote_requests_migration_2026-06-25_10-24-18.txt,0.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_10-24-18
Data\exports\remotes\remote_requests_migration_2026-06-25_11-42-17.txt,0.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_11-42-17
Data\exports\remotes\remote_requests_migration_2026-06-25_12-05-57.txt,0.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_12-05-57
Data\exports\schema\schema_compare_2026-06-28_13-09-32.txt,34.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_13-09-32
Data\exports\schema\schema_snapshot_test_2026-06-28_14-30-02.txt,193.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_14-30-02
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_18-29-47.txt,3.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_18-29-47
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_19-28-09.txt,3.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_19-28-09
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_19-28-09.xlsx,7.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_19-28-09
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-31-27.txt,3.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-31-27
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-31-27.xlsx,7.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-31-27
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-55-37.txt,3.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-55-37
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-55-37.xlsx,8.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-55-37
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-56-14.txt,3.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-56-14
Data\exports\supervisor\supervisor_dashboard_2026-05_2026-06_2026-06-20_20-56-14.xlsx,8.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-20_20-56-14
Data\exports\telegram\osbb_included_peers_2026-06-10_13-11-22.txt,14.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_13-11-22
Data\exports\telegram\telegram_dialogs_2026-06-10_12-18-25.txt,127.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-10_12-18-25
Data\exports\units\commercial_unit_placeholders_2026-06-24_10-48-47.txt,1.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_10-48-47
Data\exports\units\commercial_unit_placeholders_2026-06-24_10-49-12.txt,1.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-24_10-49-12
Data\exports\units\composite_unit_inventory_2026-06-23_17-20-07.csv,1.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_17-20-07
Data\exports\units\composite_unit_inventory_2026-06-23_17-20-07.txt,5.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_17-20-07
Data\exports\units\unit_registry_aliases_2026-06-23_16-09-28.txt,1.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_16-09-28
Data\exports\units\unit_registry_composite_groups_2026-06-23_17-36-23.txt,1.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_17-36-23
Data\exports\units\unit_registry_composite_groups_2026-06-23_17-40-54.txt,1.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-23_17-40-54
Data\exports\users\apartment_link_requests_migration_2026-06-25_11-42-33.txt,1.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_11-42-33
